史料名,項目番号,題,差出(著述者)・報告者,人物像,人物像２,年,月,日,記述場所,記述番号,記述内容,年,月,日,時刻,記述の性質,被害種別,被害場所,緯度,経度,備考,震度
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,48,(枚方)家・蔵等も倒れ、,1830,7,×,×,報告,建物被害(倒壊),枚方,34.812429,135.638494,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,49,淀も同様なれども、伏水よりも手軽き様に思はる。,1830,7,×,×,推測,全般,淀,34.903337,135.718446,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,50,鳥羽街道の堤三十間斗、三尺程地中へゆり込、、小家少々損ぜしと云。,1830,7,×,×,伝聞,地割・崩壊,鳥羽街道,34.937734,135.741491?,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,51,其外芥川・江口等にても、小家塀杯ゆり倒せしに、,1830,7,×,×,伝聞,建物被害(倒壊),芥川・江口,34.85215,135.616119,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,52,近辺なる茨木・高槻等は少しも損ずる事なく、,1830,7,×,×,伝聞,建物被害,茨木・高槻,34.830432,135.613776,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,53,けつく伊丹にては、石の鳥居・石燈龍・土蔵等をゆり倒せしと云。,1830,7,×,×,伝聞,土蔵被害,伊丹,34.784081,135.40097,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,54,西宮・尼ケ崎なども少々損ぜしといへとも、これらは未だたしかなる事をきかず。,1830,7,×,×,伝聞,建物被害,西宮・尼崎,34.723555,135.383835,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,55,大坂にては、余程謹動せしかども、十二年前卯六月十二日にゆりし地震よりは、少し手かろきやうに思はる。,1830,7,×,×,推測,震動,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,56,其節の地震には、住吉の石灯籠・南都の春日の灯籠をゆり倒し、近江にては、人家・寺院等多く倒れ、地裂て泥を吹出し、死人・怪我人有る事仰山也と云。,1830,7,×,×,言説,所感,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,57,此度に於ては、住吉・春日は云に及ばず、難波新地辺にては、誠に聊の震ひにて、住吉・堺等は、尚更手かるき事にして、「今の地震にてはなかりしにや」と云へる程の事なりしとぞ。,1830,7,×,×,伝聞,震動,住吉・堺,34.605498,135.505927,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,58,されども浪華にては、京都の響とみえて、八日の夜三更・五更と両度ゆり、十日午の刻一度、十一日夜四更一度、これは二日此方の地震也。夫より折々、地響のやうにて幽かにびり々々する事おり々々覚ゆ。十九日酉刻一度、廿日辰刻一度、廿三日未刻一度震ひぬれ共、格別の事にてはなし。,1830,8,11,夜四,体験,余震,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,59,((大阪？)廿九日寅刻より大雨・大雷電。辰上刻止。),1830,8,29,寅,体験,天候,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,60,十八・九両日の大雨、京地に同じけれ共、少も雷鳴なし。大川筋常水より高き事五尺斗にして、柳かも水の患ひなし。,1830,7,19,×,体験,天候,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,61,同日池田川洪水、順礼橋流失、人死・怪我人余程有て、田地をも損ぜしと云。,1830,7,19,×,伝聞,水害,巡礼橋？,34.845261,135.591475,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,62,福井といへるは、勝尾寺の麓にて、地面も余程高き処なるに、床より上に水つきし事一尺余と云。富田相村とうも、床の上一尺余の水なりしと云。,1830,7,×,×,伝聞,水害,勝尾寺麓　福井,34.846283,135.550132,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,63,宇治も、地震にて処々損ぜし由。,1830,7,×,×,伝聞,建物被害,宇治,34.89056,135.805693,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,64,大津は、格別の損もなく、地震も至てかるく、大津と京との道の半ばよりして、大津方は何事もなく、京都の方は、家も倒れ大に破損して有と云。,1830,7,×,×,伝聞,全般,大津,35.004137,135.869186,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,65,鷹が峯にては、幅一間余に長さ三十間余の処、地面引くりかへりしと云。こは浪華江戸堀一丁目中筋屋藤兵衛親類の屋しき也。其余家蔵一つとして無事なるはなしと云。,1830,7,×,×,推測,地割・崩壊,鷹ヶ峰,35.05208,135.733466,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,66,十八日の洪水の節、清水本堂へ取掛かる処廊下少々すり落て、二間余りも損じ、地主権現も其節損ぜしと云。,1830,7,18,×,伝聞,水害,清水寺,34.994997,135.785158,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,67,廿二日祇園下河原七観音の本堂崩れ倒る。,1830,7,22,×,報告,建物被害(倒壊),祇園下河原七観音,34.999532,135.778715,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,68,同日高台寺の庫裏倒れ、人死有由なれ共、上向は内分にて済せしと云。,1830,7,22,×,伝聞,建物(倒壊)・人的被害,高台寺,35.000859,135.781177,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,69,十八日の洪水に、下津より少下にて堤切込、山崎一面の水浸しに成、宝寺八幡宮邊の町家迄、床の上尺余の水なりしと云。,1830,7,18,×,伝聞,水害,大山崎,34.899166,135.687375,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,70,明信寺弟子宗愛が云へるには、地震にて破損せしを角力に見立番付にせしに、御室は西の関にて、明信寺は関脇なりしと云。①,1830,7,×,×,伝聞,建物被害,仁和寺,35.029403,135.713789,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,71,明信寺弟子宗愛が云へるには、地震にて破損せしを角力に見立番付にせしに、御室は西の関にて、明信寺は関脇なりしと云。②,1830,7,×,×,伝聞,建物被害,妙心寺,35.023741,135.720484,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,72,又同人が咄に、二條御城の修復二十五萬両、御室の修復六萬両と、大工棟梁中井岡治郎が凡の積也といへり。余は是にて知るべし。①,1830,7,×,×,伝聞,建物被害,二条城,35.014325,135.74765,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,73,又同人が咄に、二條御城の修復二十五萬両、御室の修復六萬両と、大工棟梁中井岡治郎が凡の積也といへり。余は是にて知るべし。②,1830,7,×,×,伝聞,建物被害,仁和寺,35.029403,135.713789,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,74,京地大地震八十年已前に有りし時も、五十日斗ゆりつゝきしが、次第にかるく成て納りし由なり。此度の地震も、かゝる先例あれば、またしはらくはゆるべしなど云て、八月の差入にもなりしかば、みな々々、地震になれて、人氣も落着やうになりぬ。,1830,7,×,×,報告,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,75,此度地震の為に変死せし者四百三十八人なれとも、病人・産婦の類は、これに驚きぬるより変症を生じ、死せる者追々多く、小兒は癇を發し、妊娠は悉堕胎す。医と産婆と、これが為に日日奔走して寸暇なしと云へり。,1830,7,×,×,伝聞,人的被害(死亡),×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,76,浪華國島より上京して、富小路殿姫君小宰相典侍と申奉る、御局へ八年余も勤めし女有。此者御見舞見物旁々此度上京して、禁裏・仙洞、其外処々方々、地震にて損じたる様を委しく見來りぬとて、委しく語れるをきくに、,1830,7,×,×,言説,所感,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,77,二日の夜は、天子始め奉り、御庭の住居なるに、やう々々と夜気を避る覆ひ出来しは、玉座のみ斗にて、太子・女御の御上には、傘さしかけて夜を明かしぬと云。典侍及び諸公卿等は、其侭にて夜をし給ひしと也。,1830,7,×,×,伝聞,対応,禁裏御所,35.024997,135.762327,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,78,女御様御蔵一つ崩れしと云。,1830,7,×,×,伝聞,土蔵被害,禁裏御所,35.024997,135.762327,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,79,内侍所へ不浄の土入れしと云は実説にて、又百人余の人夫にて取捨給ふ事也とぞ。普請奉行の罪のかれかたき事なれども、天子もこれをあはれみ給ひてこれを罪する事なかれとのゑひ慮のよし。,1830,7,×,×,伝聞,対応,禁裏御所,35.024997,135.762327,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,80,又此度地震にて変死せし者共の弔をなし遣せとて、寺々へ勅命有しと云。,1830,7,×,×,伝聞,対応,禁裏御所,35.024997,135.762327,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,81,昔吉備公入唐の節、彼地より持かへられし紫錦藤にて作れる琵琶有。(紫錦藤は阿蘭陀木にて、藤の大なる也と云。)常の琵琶三つかけし如く大成が、これを弾ずる時は、あやしき事有て不吉也とて、出雲大社へ奉納になりしといへり。然るに當仙洞には、音楽を好み給ふゆへ、出雲國造に命じ、此圖を写さし叡覧のうへ、其琵琶を取寄せ給ひ、長く留め置るゝとて、三年に及びしに、大地震其崇にやなど、専ら風説あるにぞ、早く取に來れとの勅命にて、大社より九月朔日是を受取に上京せしと云ふ。これ等は王位かるきに似たり。一つの琵琶何ぞ如此変を仕出すに及んや、怪むべし。只其形白木の古びし如くにて、てんしゆに皮を當て、龍虎を其皮に画けるにぞ、龍虎の琵琶とも云と也。,1830,7,×,×,伝聞,対応,禁裏御所,35.024997,135.762327,『出雲問答』に文政十三年返却との記載あり。,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,82,此度の大地震不思議成事三つ有。,1830,7,×,×,言説,所感,禁裏御所,35.024997,135.762327,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,83,北野天神の本社拝殿斗は少しも動事なかりしと、,1830,7,×,×,伝聞,被害なし,北野天満宮,35.03062,135.735226,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,84,西六條茶室の庭先、縁より一間余を隔てたる石灯籠の屋根、かむり笠の格好なるが、内へ飛込、茶室の床の壁を横に打抜、水屋へ落しが、下に茶碗有しに、其上へ落掛りしに、其茶碗少しも損ぜずして、大なる屋根石其上に座り有りしとぞ。余り不思議也とて、其石を以て壁の破れに合せみるに、きつしりとして、此石通抜し外に少しの損じもなしといへり。,1830,7,×,×,伝聞,震動,西本願寺,34.991525,135.751147,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,85,又烏丸の出水には、東向の蔵の少しも損ずる事なくして、北向になりしと云。此蔵は後年咄の種に共侭になし置くといへり。,1830,7,×,×,伝聞,震動,烏丸出水,35.021281,135.759331,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,86,地震追々少くなり、鳴動する事も次第に薄らぎぬるやうになりて、或は二日・三日に一二度位の事なりしに、九月十一・十二・十七・廿三・廿六日等には、余程大なる地震にて、人々胆を消しぬといへり。十月の末にいたれども、折々地震・山鳴等有と云。,1830,10,×,×,伝聞,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,87,十月六日酉刻、同八日寅刻、両度共七月二日以來の大地震にて、京・伏見・亀山等にては、大に恐れ、大道へ畳持出、暫其上居て、一人家に有者なかりしと云。全く七月の地震にこりしゆへなるべし。されともしばしの間にて両度共相やみぬ。,1830,10,6,×,伝聞,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,88,大坂にても余程の震ひなりし。,1830,7,×,×,報告,余震,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,27,(著者叙述),著者,医師,町人,×,×,×,大阪斎藤町,89,十二月廿八日酉刻、少地震、同廿九日午刻少地震す。大坂如此なりしかば、京都も定てふるひし事ならんと思はる。程過てこれをきゝぬるに、七月二日已來の大地震なりしと云へり。,1830,12,29,×,体験,余震,大阪,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,28,出雲國大社琵琶　叡覧の事,隆光,出雲大社神主？,町人,1828,2,18,出雲？,1,(本文略),×,×,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,29,大社宝物琵琶上京の次第頭書,神田大和之助,出雲大社神主？,町人,1828,2,×,出雲？,1,(本文略),×,×,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,30,(琵琶由緒一件),×,×,×,×,×,×,×,1,(本文略),×,×,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,31,地震の節役録,×,×,×,×,×,×,×,1,地震の節役録　(割愛)　右の外北面・医師・與力・同心の類略之。御城内にも余程死人・怪我人ある由、されどもこれは深く秘して有事なりとぞ。ゆへにつまひらかにしれかたし。,1830,7,×,×,伝聞,人的被害(死亡),二条城,35.014325,135.74765,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,1,京都大地震の次第　(これは早速板行にて売歩し書付也)　一、去る七月二日七つ時、大地震ゆり出し、其厳敷事言語に述かたく、都は今も大地に入かとうたかはれ、,1830,7,×,×,報告,震動,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,2,家々の土蔵はつぶれ、或は壁崩れ、又は裂割て、凡京中の土蔵一ケ処も滿足なるは有間じく、端々の家一時に崩るゝ音誠に夥しく、,1830,7,×,×,報告,建物被害,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,3,洛中・洛外家毎に畳を大路に投出したれば、吾一と屈蹲踞て、共侭此夜を明したり。,1830,7,×,×,報告,対応,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,4,此日昼夜大小となく震ふ事、凡一時に、弐十ヶ度より三十ヶ度づつふるふ。,1830,7,×,×,報告,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,5,故に老人・小兒或は女、東西の広野又は東川原へ、逃出る事おびただし。,1830,7,×,×,報告,対応,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,6,内に残る者は大路に畳を敷、戸・障子にてかこひ、こゝに蹲踞て、三日・四日の夜を明す。,1830,7,×,×,報告,対応,×,×,×,,
浮世の有さま三　(京都地震実録) 一、京都地震実録,32,京都大地震の次第,×,×,×,×,×,×,×,7,五日には少し又おだやか也。しかれとも今に一時に七八度より十二三度づつふるひ申候。,1830,7,×,×,報告,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,1,一、大佛大石かけ、さし直し一丈余の石ころげ落る。,1830,7,×,×,報告,石造物被害,方広寺,34.992307,135.772069,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,2,○耳塚五輪土中へうづもる。,1830,7,×,×,報告,石造物被害,耳塚,34.991413,135.770352,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,3,○三條大橋破損。,1830,7,×,×,報告,橋梁被害,三条大橋,35.009014,135.771747,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,4,○白川橋くづるゝ。,1830,7,×,×,報告,橋梁被害,白川橋,35.009311,135.78085,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,5,○同茶屋つぶるゝ。,1830,7,×,×,報告,建物被害(倒壊),白川橋付近,35.009291,135.781075,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,6,○木屋町積木ことごとく崩るゝ。,1830,7,×,×,報告,その他被害,木屋町,35.006308,135.770534,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,7,○大徳寺大にあるゝ。此外遠方の寺社の事は、未だ音づれをきかず。,1830,7,×,×,報告,建物被害,大徳寺,35.042945,135.744925,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,8,○惣じて、神社・佛閣の石灯籠、又は玉垣、あるひは寺々の石塔、こと々々くたふるゝ。,1830,7,×,×,報告,石造物被害,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,9,其外寺社、貴賎の家々破損の事は一々記すにいとまあらず。誠に都は大騒動、前代未聞の事ども也。,1830,7,×,×,報告,建物被害,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,33,破損の事誠に夥しといへとも、其一二,×,×,×,×,×,×,×,10,右は遠方の人々都に御親類有之、日夜音信案じ給ふ人々のため、在増を書記したるなり。中々其騒動は都にのぼりて見分し給ふべし。,1830,7,×,×,言説,所感,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,34,大乱陀?動不寝,×,×,×,×,×,×,×,1,七月二日七ツ時ヨリ松原河原ニ於テ三夜ノ間夜通仕候間夕方にげ々々敷御出可被成。　ジドロサイク　大乱陀?動不寝　　(挿絵略),1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,34,大乱陀?動不寝,×,×,×,×,×,×,×,2,乍憚口上　　一此度地土路細工天地自然のからくりにて寺社の石灯籠鳥居は不残ゆり落し土蔵は菱のごとくゆがめ築地高壁一時にゆりたをし古き家たいはいがまんの細工に取組三日めに至り出火用心のため町中一統水鐵炮にて水氣の立登り火事の沙汰も相納り家根瓦修覆に差掛り忽大工日雇の人間は一人にて二人前の働を御覧に入ますれば豊に萬歳の程奉祈上候　已上　月　　日　　大婦志作,1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,35,文政寅とし七がつ新版　大地震忠臣蔵九段目　抜文句,×,×,×,×,×,×,×,1,狂歌　(本文略),1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,36,大地震花洛聞書,×,×,×,×,×,×,×,1,役者名と地震被害をかける　(本文略),1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,37,(著者瓦版批判),×,×,×,×,×,×,×,1,此度の大地震にて、天子玉座を離れ、御庭に出御なりて、夜を明し給ふ程の事にて、一統道路に迷ひ、数百の変死有之、、一統道路に迷ひ、数百の変死有之、これを聞さへも胆つぶれ侍るに、其中にて、かかる戯れ言を板行になして、商ひて銭をむさぼる國賊有。かゝる者共何んすれぞ此変に命を失はざりし事にや。にくむべし々々。,1830,7,×,×,言説,所感,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,38,鹿島常陸神　　名代香取下總神,×,×,×,×,×,×,×,1,共方義、往古より地震押へのため、鎮座被二仰付一候所、一昨年越後國牧野備前守領分地震有之、老中領分の辨へ無し之、狸に震崩し、人馬数多致二死亡《班に公義より、備前守へ拝借被一一仰付一候程の義、乍レ去榊代の勤功被二思召↓其侭に被二差置一候虚、此度洛中大地震にて、奉レ驚二帝都一且又二條御城所々令二破損『御場所柄共不し辨致方、其方あらん限は、右躰の義有し之間敷筈の庭、旱寛手ゆるく候故の儀、不束の義に付、差控被二仰付一候・右伊勢榊託に於て、出雲祁出座、伊勢祁申二渡之「御目附西宮夷三郎。,1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,39,石野要人　名代那須野伊四郎,×,×,×,×,×,×,×,1,共方義、鹿島常陸紳為一一配下『地鰹横行の義、為レ致間蚊筈の虚、中世已後数多地震有し之、其方より申付候甲斐無し之辿、先年水戸中納言殿掘捨可レ被一一申付一候虚、格別の御用捨にて其侭に被二差置一候所、右様の義共致二亡却『剰鯰を差尭し置、越後竝洛中共雨度大地震相企候段、旱寛其方常々出しきに不し申、瓢箪同様の心得方、重為不埒の義に付、野見玄之介を以、こつぱひにも可レ致筈の虚、常陸榊より申立候筋も有し之候に付、此度の御沙汰に不し及、土中へ押込申付候。,1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,40,川住儀八父隠居　大なまづ事地震,×,×,×,×,×,×,×,1,其方雌、往古於二大海一令二横行一候に付、浦焼にも可レ被二仰付一の庭、格別の以二御憐懲『鹿島常陸祁謎居可レ被し在候庭、其後も古歌の定をも不二相守《刻限の差別も無し之、種々の病等流行為レ致、諸人及二難義－し段、不怪の義に付、先年水戸家より要人へ糺之卿、重くも可し被一一仰付一之庭、格別の趣を以、共雛に被一一成置一候得共、猶叉相鎮可し有し之庭、近頃越後國竝洛中及二凱妨『地中より土砂等吹出し、全く彌勒出世の年限をも不二相待「泥海に可レ致心底に相聞、秀と不埒に付、改め鹿島常陸榊へ相預、奈洛へ蟄居申付侯事。,1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,41,赤井穂四郎,×,×,×,×,×,×,×,1,其方儀、近來毎夜俳個いたし候に付、諸人怪み悪説申燗し、上方筋の地震も、其方不し存旨ちんじ候得共、却て世上には、右前表の趣申候。箸に長じ目立候光り方、明星をも蔑に致し、其上不行跡、天女方へ申渡、糺明可し有し之所、高橋作左衛門牢死後、何も星家不案内の趣に付、共沙汰に不し及、依レ之急度光り。右於二評到所に一夫交申渡有し之。此節地震番所にて篇者也。是は道修町近江屋忠術門方に在しを寓し取。是等別て不埒のしゃれにて、恐入べき事ども也。,1830,7,×,×,×,×,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,1,一昨二日夕七つ過頃大地震、御殿向所々大損、,1830,7,2,七,報告,建物被害,亀山城,35.013619,135.580966,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,2,河原町御番所打倒れ、,1830,7,×,×,報告,建物被害(倒壊),亀山　河原町,35.01926,135.572308,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,3,三宅御番所高塀同断、,1830,7,×,×,報告,塀被害,三宅御番所,35.00948,135.591706,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,4,其外町家三宅町にて八軒、,1830,7,×,×,報告,建物被害(倒壊),三宅町,35.009383,135.590065,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,5,柏原町十三軒潰れ申候。,1830,7,×,×,報告,建物被害(倒壊),柏原町,35.009506,135.595976,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,6,三宅御番所より東にては、一軒も無難の家無之、大方住居は不相成候由。,1830,7,×,×,伝聞,建物被害(倒壊),柏原町,35.009506,135.595976,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,7,其上怪我人多く、即死四人、,1830,7,×,×,報告,人的被害(死亡),柏原町,35.009506,135.595976,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,8,河原丁宇津根邊潰れ家余多の由、①,1830,7,×,×,伝聞,建物被害(倒壊),亀山　河原町,35.01926,135.572308,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,9,河原丁宇津根邊潰れ家余多の由、②,1830,7,×,×,伝聞,建物被害(倒壊),宇津根村,35.022801,135.57018,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,10,野原庄之進川添に有之長き米蔵打潰れ候由、誠に前代未聞の事に御座侯。,1830,7,×,×,伝聞,土蔵被害,亀山,35.009972,135.580537,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,11,且地震夜中三四十度斗も鳴動いたし、中にも両度程余程の地震御座候。今朝に至し鳴動不相止誠に恐敷事に御座候。,1830,7,×,×,体験,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,12,併今朝は穏に相成、折々少々づつのひびきにて、漸く人心地に相成申候。,1830,7,×,×,体験,余震,×,×,×,,
浮世の有さま三　(京都地震実録) 二、文政十三地震,42,亀山大変,滝田庄太夫,亀山藩士？,武家,1830,7,4,亀山,13,先家中向は無別條、,1830,7,×,×,体験,全般,×,×,×,,
